id,sec-code,filer-name,description
S100O4CQ,97160,株式会社乃村工藝社,有価証券報告書－第85期(令和3年3月1日－令和4年2月28日)
S100O4KF,30870,株式会社ドトール・日レスホールディングス,有価証券報告書－第15期(令和3年3月1日－令和4年2月28日)
S100O4CH,65430,株式会社日宣,有価証券報告書－第69期(令和3年3月1日－令和4年2月28日)
S100O4KM,68140,古野電気株式会社,有価証券報告書－第71期(令和3年3月1日－令和4年2月28日)
S100O4OF,82440,株式会社近鉄百貨店,有価証券報告書－第128期(令和3年3月1日－令和4年2月28日)
S100O3HQ,82670,イオン株式会社,有価証券報告書－第97期(令和3年3月1日－令和4年2月28日)
S100O3O8,75200,株式会社エコス,有価証券報告書－第57期(令和3年3月1日－令和4年2月28日)
S100O47A,30940,株式会社スーパーバリュー,有価証券報告書－第26期(令和3年3月1日－令和4年2月28日)
S100O43M,97780,株式会社昴,有価証券報告書－第64期(令和3年3月1日－令和4年2月28日)
S100O49D,30650,株式会社ライフフーズ,有価証券報告書－第36期(令和3年3月1日－令和4年2月28日)
S100O3I1,,株式会社芦の湖カントリークラブ,有価証券報告書－第64期(令和3年3月1日－令和4年2月28日)
S100O4IF,23050,株式会社スタジオアリス,有価証券報告書－第48期(令和3年3月1日－令和4年2月28日)
S100O41C,79750,株式会社リヒトラブ,有価証券報告書－第74期(令和3年3月1日－令和4年2月28日)
S100O4M7,30500,ＤＣＭホールディングス株式会社,有価証券報告書－第16期(令和3年3月1日－令和4年2月28日)
S100O4DB,23410,株式会社アルバイトタイムス,有価証券報告書－第49期(令和3年3月1日－令和4年2月28日)
S100O3TC,97930,株式会社ダイセキ,有価証券報告書－第64期(令和3年3月1日－令和4年2月28日)
S100O4SN,76300,株式会社壱番屋,有価証券報告書－第40期(令和3年3月1日－令和4年2月28日)
S100O4E5,29180,わらべや日洋ホールディングス株式会社,有価証券報告書－第58期(令和3年3月1日－令和4年2月28日)
S100O4NR,80080,株式会社ヨンドシーホールディングス,有価証券報告書－第72期(令和3年3月1日－令和4年2月28日)
S100O4SR,27890,株式会社カルラ,有価証券報告書－第50期(令和3年3月1日－令和4年2月28日)
S100O3W2,81940,株式会社ライフコーポレーション,有価証券報告書－第67期(令和3年3月1日－令和4年2月28日)
S100O4LW,98610,株式会社吉野家ホールディングス,有価証券報告書－第65期(令和3年3月1日－令和4年2月28日)
S100O4SW,27420,株式会社ハローズ,有価証券報告書－第64期(令和3年3月1日－令和4年2月28日)
S100O4P2,89180,株式会社ランド,有価証券報告書－第26期(令和3年3月1日－令和4年2月28日)
S100O4ST,26830,株式会社魚喜,有価証券報告書－第37期(令和3年3月1日－令和4年2月28日)
S100O4C8,26850,株式会社アダストリア,有価証券報告書－第72期(令和3年3月1日－令和4年2月28日)
S100O4MK,30800,株式会社ジェーソン,有価証券報告書－第37期(令和3年3月1日－令和4年2月28日)
S100O4NZ,81810,株式会社東天紅,有価証券報告書－第66期(令和3年3月1日－令和4年2月28日)
S100O4U1,65060,株式会社安川電機,有価証券報告書－第106期(令和3年3月1日－令和4年2月28日)
S100O4KJ,14180,インターライフホールディングス株式会社,有価証券報告書－第12期(令和3年3月1日－令和4年2月28日)
S100O4QV,82600,株式会社井筒屋,有価証券報告書－第127期(令和3年3月1日－令和4年2月28日)
S100O4V1,75160,コーナン商事株式会社,有価証券報告書－第45期(令和3年3月1日－令和4年2月28日)
S100O4G9,77190,株式会社東京衡機,有価証券報告書－第116期(令和3年3月1日－令和4年2月28日)
S100NZ2L,33840,株式会社アークコア,有価証券報告書－第19期(令和3年3月1日－令和4年2月28日)
S100O4O4,59820,株式会社マルゼン,有価証券報告書－第61期(令和3年3月1日－令和4年2月28日)
S100O4Q0,82370,株式会社松屋,有価証券報告書－第153期(令和3年3月1日－令和4年2月28日)
S100O4VS,81010,株式会社ＧＳＩクレオス,訂正四半期報告書－第92期第3四半期(令和3年10月1日－令和3年12月31日)
S100O4T9,47630,株式会社クリーク・アンド・リバー社,有価証券報告書－第32期(令和3年3月1日－令和4年2月28日)
S100O4MY,60930,株式会社エスクロー・エージェント・ジャパン,有価証券報告書－第15期(令和3年3月1日－令和4年2月28日)
S100O4QU,78290,株式会社サマンサタバサジャパンリミテッド,有価証券報告書－第28期(令和3年3月1日－令和4年2月28日)
S100O4PI,82890,株式会社Ｏｌｙｍｐｉｃグループ,有価証券報告書－第50期(令和3年3月1日－令和4年2月28日)
S100O3KT,98460,株式会社天満屋ストア,有価証券報告書－第53期(令和3年3月1日－令和4年2月28日)
S100O4XG,26590,株式会社サンエー,有価証券報告書－第52期(令和3年3月1日－令和4年2月28日)
S100O4YE,80110,株式会社三陽商会,有価証券報告書－第79期(令和3年3月1日－令和4年2月28日)
S100O4U2,76100,株式会社テイツー,有価証券報告書－第32期(令和3年3月1日－令和4年2月28日)
S100O4WX,30860,Ｊ．フロント　リテイリング株式会社,有価証券報告書－第15期(令和3年3月1日－令和4年2月28日)
S100O4RC,33820,株式会社セブン＆アイ・ホールディングス,有価証券報告書－第17期(令和3年3月1日－令和4年2月28日)
S100O3SC,99030,株式会社カンセキ,有価証券報告書－第48期(令和3年3月1日－令和4年2月28日)
S100O4ZI,52870,株式会社イトーヨーギョー,訂正四半期報告書－第73期第1四半期(令和3年4月1日－令和3年6月30日)
S100NYL0,31810,株式会社買取王国,有価証券報告書－第23期(令和3年3月1日－令和4年2月28日)
S100O4YU,81660,株式会社タカキュー,有価証券報告書－第73期(令和3年3月1日－令和4年2月28日)
S100O482,74850,岡谷鋼機株式会社,有価証券報告書－第86期(令和3年3月1日－令和4年2月28日)
S100O4ZW,52870,株式会社イトーヨーギョー,訂正四半期報告書－第73期第2四半期(令和3年7月1日－令和3年9月30日)
S100O4I5,30830,株式会社シーズメン,有価証券報告書－第33期(令和3年3月1日－令和4年2月28日)
S100O4Q1,81850,株式会社チヨダ,有価証券報告書－第75期(令和3年3月1日－令和4年2月28日)
S100O50E,52870,株式会社イトーヨーギョー,訂正四半期報告書－第73期第3四半期(令和3年10月1日－令和3年12月31日)
S100O4BB,45300,久光製薬株式会社,有価証券報告書－第120期(令和3年3月1日－令和4年2月28日)
S100O514,32230,株式会社エスエルディー,有価証券報告書－第19期(令和3年3月1日－令和4年2月28日)
S100O4JK,80160,株式会社オンワードホールディングス,有価証券報告書－第75期(令和3年3月1日－令和4年2月28日)
S100O4AF,,株式会社ファミリーマート,有価証券報告書－第41期(令和3年3月1日－令和4年2月28日)
S100O4C6,36780,株式会社メディアドゥ,有価証券報告書－第23期(令和3年3月1日－令和4年2月28日)
S100O4YK,42700,株式会社ＢｅｅＸ,有価証券報告書－第6期(令和3年3月1日－令和4年2月28日)
S100O50P,40170,株式会社クリーマ,有価証券報告書－第13期(令和3年3月1日－令和4年2月28日)
S100O4FZ,21780,株式会社トライステージ,有価証券報告書－第16期(令和3年3月1日－令和4年2月28日)
S100O512,60580,株式会社ベクトル,有価証券報告書－第30期(令和3年3月1日－令和4年2月28日)
S100O4XF,61820,株式会社メタリアル,有価証券報告書－第18期(令和3年3月1日－令和4年2月28日)
S100O4OJ,35480,株式会社バロックジャパンリミテッド,有価証券報告書－第23期(令和3年3月1日－令和4年2月28日)
S100O4TO,78070,株式会社幸和製作所,有価証券報告書－第35期(令和3年3月1日－令和4年2月28日)
S100O42Q,64690,株式会社　放電精密加工研究所,有価証券報告書－第61期(令和3年3月1日－令和4年2月28日)
S100O4YV,76790,株式会社薬王堂ホールディングス,有価証券報告書－第3期(令和3年3月1日－令和4年2月28日)
S100O4J4,61830,株式会社ベルシステム２４ホールディングス,有価証券報告書－第8期(令和3年3月1日－令和4年2月28日)
S100O48N,36080,株式会社ＴＳＩホールディングス,有価証券報告書－第11期(令和3年3月1日－令和4年2月28日)
S100O50U,30630,株式会社ジェイグループホールディングス,有価証券報告書－第21期(令和3年3月1日－令和4年2月28日)
S100O4D3,44340,株式会社サーバーワークス,有価証券報告書－第23期(令和3年3月1日－令和4年2月28日)
S100O3S0,75150,株式会社マルヨシセンター,有価証券報告書－第62期(令和3年3月1日－令和4年2月28日)
S100O4FU,77090,クボテック株式会社,訂正有価証券報告書－第36期(令和2年4月1日－令和3年3月31日)
S100O4T1,81670,株式会社リテールパートナーズ,有価証券報告書－第69期(令和3年3月1日－令和4年2月28日)
S100O4R5,60860,シンメンテホールディングス株式会社,有価証券報告書－第37期(令和3年3月1日－令和4年2月28日)
S100O51O,65210,株式会社オキサイド,有価証券報告書－第22期(令和3年3月1日－令和4年2月28日)
S100O50Z,28720,株式会社セイヒョー,有価証券報告書－第111期(令和3年3月1日－令和4年2月28日)
S100O4W6,81430,株式会社ラピーヌ,有価証券報告書－第74期(令和3年3月1日－令和4年2月28日)
S100O52Z,28840,株式会社ヨシムラ・フード・ホールディングス,有価証券報告書－第14期(令和3年3月1日－令和4年2月28日)
S100O4GM,50180,株式会社ＭＯＲＥＳＣＯ,有価証券報告書－第64期(令和3年3月1日－令和4年2月28日)
S100O534,97400,セントラル警備保障株式会社,有価証券報告書－第50期(令和3年3月1日－令和4年2月28日)
S100O4ZY,35580,株式会社ロコンド,有価証券報告書－第12期(令和3年3月1日－令和4年2月28日)
S100O4Z0,78220,永大産業株式会社,訂正有価証券報告書－第87期(令和2年4月1日－令和3年3月31日)
S100O4Z2,78220,永大産業株式会社,訂正四半期報告書－第88期第2四半期(令和3年7月1日－令和3年9月30日)
S100O540,65720,ＲＰＡホールディングス株式会社,有価証券報告書－第23期(令和3年3月1日－令和4年2月28日)
S100O4WO,65550,株式会社ＭＳ＆Ｃｏｎｓｕｌｔｉｎｇ,有価証券報告書－第10期(令和3年3月1日－令和4年2月28日)
S100O54M,88940,株式会社ＲＥＶＯＬＵＴＩＯＮ,訂正有価証券報告書－第36期(令和2年11月1日－令和3年10月31日)
S100O54G,32800,株式会社エストラスト,有価証券報告書－第24期(令和3年3月1日－令和4年2月28日)
S100O4L2,26700,株式会社エービーシー・マート,有価証券報告書－第37期(令和3年3月1日－令和4年2月28日)
S100O4RY,,株式会社房総カントリークラブ,有価証券報告書－第49期(令和3年3月1日－令和4年2月28日)
S100O3ZT,26700,株式会社エービーシー・マート,訂正有価証券報告書－第33期(平成29年3月1日－平成30年2月28日)
S100O3ZR,26700,株式会社エービーシー・マート,訂正有価証券報告書－第34期(平成30年3月1日－平成31年2月28日)
S100O4SO,81250,株式会社ワキタ,有価証券報告書－第62期(令和3年3月1日－令和4年2月28日)
S100O44V,98350,株式会社ジュンテンドー,有価証券報告書－第61期(令和3年3月1日－令和4年2月28日)
S100O3ZO,26700,株式会社エービーシー・マート,訂正有価証券報告書－第35期(平成31年3月1日－令和2年2月29日)
S100O55J,89310,和田興産株式会社,有価証券報告書－第57期(令和3年3月1日－令和4年2月28日)
S100O3ZK,26700,株式会社エービーシー・マート,訂正有価証券報告書－第36期(令和2年3月1日－令和3年2月28日)
S100O4B3,78470,株式会社グラファイトデザイン,有価証券報告書－第33期(令和3年3月1日－令和4年2月28日)
S100O58G,92530,スローガン株式会社,有価証券報告書－第17期(令和3年3月1日－令和4年2月28日)
S100O55Z,76890,株式会社コパ・コーポレーション,有価証券報告書－第24期(令和3年4月1日－令和4年2月28日)
S100O59U,43170,株式会社レイ,有価証券報告書－第41期(令和3年3月1日－令和4年2月28日)
S100O54K,93260,株式会社関通,有価証券報告書－第36期(令和3年3月1日－令和4年2月28日)
S100O44U,,株式会社コープビル,有価証券報告書－第40期(令和3年3月1日－令和4年2月28日)
S100O4WM,79080,株式会社きもと,有価証券報告書－第62期(令和3年4月1日－令和4年3月31日)
S100O53J,28820,株式会社イートアンドホールディングス,有価証券報告書－第45期(令和3年3月1日－令和4年2月28日)
S100O529,39770,フュージョン株式会社,有価証券報告書－第31期(令和3年3月1日－令和4年2月28日)
S100O4DF,75440,株式会社スリーエフ,有価証券報告書－第41期(令和3年3月1日－令和4年2月28日)
S100O4YW,59930,知多鋼業株式会社,有価証券報告書－第66期(令和3年3月1日－令和4年2月28日)
S100O57V,82470,株式会社大和,有価証券報告書－第106期(令和3年3月1日－令和4年2月28日)
S100O4XK,,株式会社安芸ゴルフ倶楽部,有価証券報告書－第10期(令和3年3月1日－令和4年2月28日)
S100O56I,36270,ＪＮＳホールディングス株式会社,有価証券報告書－第18期(令和3年3月1日－令和4年2月28日)
S100O4Z8,47140,株式会社　リソー教育,有価証券報告書－第37期(令和3年3月1日－令和4年2月28日)
S100O5DN,76080,株式会社エスケイジャパン,有価証券報告書－第33期(令和3年3月1日－令和4年2月28日)
S100O5EJ,31770,株式会社ありがとうサービス,有価証券報告書－第23期(令和3年3月1日－令和4年2月28日)
S100O5CA,32600,株式会社エスポア,有価証券報告書－第50期(令和3年3月1日－令和4年2月28日)
S100O5F1,68970,ツインバード工業株式会社,有価証券報告書－第60期(令和3年3月1日－令和4年2月28日)
S100O55B,78940,丸東産業株式会社,有価証券報告書－第75期(令和3年3月1日－令和4年2月28日)
S100O4Q9,22920,エスフーズ株式会社,訂正有価証券報告書－第56期(令和3年3月1日－令和4年2月28日)
S100O550,39150,株式会社テラスカイ,有価証券報告書－第16期(令和3年3月1日－令和4年2月28日)
S100O5GO,35620,株式会社Ｎｏ．１,有価証券報告書－第33期(令和3年3月1日－令和4年2月28日)
S100O49V,31920,株式会社白鳩,有価証券報告書－第50期(令和3年3月1日－令和4年2月28日)
S100O59A,70490,株式会社識学,有価証券報告書－第7期(令和3年3月1日－令和4年2月28日)
S100NXKY,65320,株式会社ベイカレント・コンサルティング,有価証券報告書－第8期(令和3年3月1日－令和4年2月28日)
S100O5GW,27060,株式会社ブロッコリー,有価証券報告書－第28期(令和3年3月1日－令和4年2月28日)
S100O4YD,30730,株式会社ＤＤホールディングス,有価証券報告書－第26期(令和3年3月1日－令和4年2月28日)
S100O4DV,33870,株式会社クリエイト・レストランツ・ホールディングス,有価証券報告書－第25期(令和3年3月1日－令和4年2月28日)
S100O52Q,50250,株式会社マーキュリーリアルテックイノベーター,有価証券報告書－第31期(令和3年3月1日－令和4年2月28日)
S100O55T,86280,松井証券株式会社,訂正有価証券報告書－第105期(令和2年4月1日－令和3年3月31日)
S100O570,23370,いちご株式会社,有価証券報告書－第22期(令和3年3月1日－令和4年2月28日)
S100O5HR,50780,株式会社セレコーポレーション,有価証券報告書－第31期(令和3年3月1日－令和4年2月28日)
S100O5GH,58170,ＪＭＡＣＳ株式会社,有価証券報告書－第58期(令和3年3月1日－令和4年2月28日)
S100O5HN,34900,株式会社アズ企画設計,有価証券報告書－第33期(令和3年3月1日－令和4年2月28日)
S100O53A,29300,株式会社北の達人コーポレーション,有価証券報告書－第21期(令和3年3月1日－令和4年2月28日)
S100O5CW,,株式会社ＪＴＣ,有価証券報告書－第28期(令和3年3月1日－令和4年2月28日)
S100O51Y,99820,タキヒヨー株式会社,有価証券報告書－第111期(令和3年3月1日－令和4年2月28日)
S100O548,35460,アレンザホールディングス株式会社,有価証券報告書－第6期(令和3年3月1日－令和4年2月28日)
S100O51L,39190,パイプドＨＤ株式会社,有価証券報告書－第7期(令和3年3月1日－令和4年2月28日)
S100O5IN,63120,フロイント産業株式会社,有価証券報告書－第58期(令和3年3月1日－令和4年2月28日)
S100O5E0,75990,株式会社ＩＤＯＭ,有価証券報告書－第28期(令和3年3月1日－令和4年2月28日)
S100O56Z,39960,サインポスト株式会社,有価証券報告書－第15期(令和3年3月1日－令和4年2月28日)
S100O55X,27980,株式会社ワイズテーブルコーポレーション,有価証券報告書－第23期(令和3年3月1日－令和4年2月28日)
S100O582,89280,穴吹興産株式会社,訂正有価証券報告書－第58期(令和2年7月1日－令和3年6月30日)
S100O584,89280,穴吹興産株式会社,訂正四半期報告書－第59期第1四半期(令和3年7月1日－令和3年9月30日)
S100O585,89280,穴吹興産株式会社,訂正四半期報告書－第59期第2四半期(令和3年10月1日－令和3年12月31日)
S100O586,89280,穴吹興産株式会社,四半期報告書－第59期第3四半期(令和4年1月1日－令和4年3月31日)
S100O5MO,87390,スパークス・グループ株式会社,訂正有価証券報告書－第32期(令和2年4月1日－令和3年3月31日)
S100O5MT,87390,スパークス・グループ株式会社,訂正有価証券報告書－第31期(平成31年4月1日－令和2年3月31日)
S100O5MU,87390,スパークス・グループ株式会社,訂正有価証券報告書－第30期(平成30年4月1日－平成31年3月31日)
S100O5MW,87390,スパークス・グループ株式会社,訂正有価証券報告書－第29期(平成29年4月1日－平成30年3月31日)
S100O4XZ,65780,株式会社エヌリンクス,有価証券報告書－第12期(令和3年3月1日－令和4年2月28日)
S100O5P2,63230,ローツェ株式会社,有価証券報告書－第37期(令和3年3月1日－令和4年2月28日)
S100O55J,89310,和田興産株式会社,有価証券報告書－第56期(令和3年3月1日－令和4年2月28日)
S100O5O0,93880,株式会社パパネッツ,有価証券報告書－第27期(令和3年3月1日－令和4年2月28日)
S100O5GD,,小泉株式会社,有価証券報告書－第82期(令和3年3月1日－令和4年2月28日)
S100O5IH,61730,株式会社アクアライン,有価証券報告書－第27期(令和3年3月1日－令和4年2月28日)
S100O3SR,59000,株式会社ダイケン,有価証券報告書－第74期(令和3年3月1日－令和4年2月28日)
S100O5PX,28010,キッコーマン株式会社,訂正有価証券報告書－第104期(令和2年4月1日－令和3年3月31日)
S100O5PY,28010,キッコーマン株式会社,訂正四半期報告書－第105期第1四半期(令和3年4月1日－令和3年6月30日)
S100O5PZ,28010,キッコーマン株式会社,訂正四半期報告書－第105期第2四半期(令和3年7月1日－令和3年9月30日)
S100O5Q0,28010,キッコーマン株式会社,訂正四半期報告書－第105期第3四半期(令和3年10月1日－令和3年12月31日)
S100O5JB,26870,株式会社シー・ヴイ・エス・ベイエリア,有価証券報告書－第42期(令和3年3月1日－令和4年2月28日)
S100O5N7,35570,ユナイテッド＆コレクティブ株式会社,有価証券報告書－第22期(令和3年3月1日－令和4年2月28日)
S100O5DI,23000,株式会社きょくとう,有価証券報告書－第43期(令和3年3月1日－令和4年2月28日)
S100O54H,80050,株式会社スクロール,有価証券報告書－第81期(令和3年4月1日－令和4年3月31日)
S100O5SV,37680,リスクモンスター株式会社,訂正有価証券報告書－第17期(2016/04/01－2017/03/31)
S100O5SY,37680,リスクモンスター株式会社,訂正有価証券報告書－第18期(平成29年4月1日－平成30年3月31日)
S100O5T0,37680,リスクモンスター株式会社,訂正有価証券報告書－第19期(平成30年4月1日－平成31年3月31日)
S100O5T2,37680,リスクモンスター株式会社,訂正四半期報告書－第20期第1四半期(2019/04/01－2019/06/30)
S100O5SG,42670,株式会社ライトワークス,訂正有価証券報告書－第27期(令和3年2月1日－令和4年1月31日)
S100O5T5,37680,リスクモンスター株式会社,訂正四半期報告書－第20期第2四半期(2019/07/01－2019/09/30)
S100O5PV,43770,株式会社ワンキャリア,訂正有価証券報告書－第7期(令和3年1月1日－令和3年12月31日)
S100O5T6,37680,リスクモンスター株式会社,訂正四半期報告書－第20期第3四半期(令和1年10月1日－令和1年12月31日)
S100O5T8,37680,リスクモンスター株式会社,訂正有価証券報告書－第20期(平成31年4月1日－令和2年3月31日)
S100O5TA,37680,リスクモンスター株式会社,訂正四半期報告書－第21期第1四半期(令和2年4月1日－令和2年6月30日)
S100O5NL,64050,鈴茂器工株式会社,訂正有価証券報告書－第60期(平成31年4月1日－令和2年3月31日)
S100O5TB,37680,リスクモンスター株式会社,訂正四半期報告書－第21期第2四半期(令和2年7月1日－令和2年9月30日)
S100O5SZ,44900,株式会社ビザスク,有価証券報告書－第10期(令和3年3月1日－令和4年2月28日)
S100O5TD,37680,リスクモンスター株式会社,訂正四半期報告書－第21期第3四半期(令和2年10月1日－令和2年12月31日)
S100O5TF,37680,リスクモンスター株式会社,訂正有価証券報告書－第21期(令和2年4月1日－令和3年3月31日)
S100O5TI,37680,リスクモンスター株式会社,訂正四半期報告書－第22期第1四半期(令和3年4月1日－令和3年6月30日)
S100O5TK,37680,リスクモンスター株式会社,訂正四半期報告書－第22期第2四半期(令和3年7月1日－令和3年9月30日)
S100O5TL,37680,リスクモンスター株式会社,訂正四半期報告書－第22期第3四半期(令和3年10月1日－令和3年12月31日)
S100O5V6,41730,株式会社ＷＡＣＵＬ,有価証券報告書－第12期(令和3年3月1日－令和4年2月28日)
S100O5VV,35500,株式会社スタジオアタオ,有価証券報告書－第18期(令和3年3月1日－令和4年2月28日)
S100O645,99480,株式会社アークス,訂正有価証券報告書－第61期(令和3年3月1日－令和4年2月28日)
S100O6FH,44320,ウイングアーク１ｓｔ株式会社,訂正有価証券報告書－第6期(令和3年3月1日－令和4年2月28日)
S100O4PK,47070,株式会社キタック,四半期報告書－第50期第2四半期(令和4年1月21日－令和4年4月20日)
S100O5A3,75900,株式会社タカショー,四半期報告書－第43期第1四半期(令和4年1月21日－令和4年4月20日)
S100O6IJ,97870,イオンディライト株式会社,訂正有価証券報告書－第49期(令和3年3月1日－令和4年2月28日)
S100O6IT,25900,ダイドーグループホールディングス株式会社,四半期報告書－第48期第1四半期(令和4年1月21日－令和4年4月20日)
S100O6F8,80570,株式会社内田洋行,四半期報告書－第84期第3四半期(令和4年1月21日－令和4年4月20日)
S100O6M3,17830,株式会社アジアゲートホールディングス,訂正四半期報告書－第77期第2四半期(令和4年1月1日－令和4年3月31日)
S100O6IV,77410,ＨＯＹＡ株式会社,有価証券報告書－第84期(令和3年4月1日－令和4年3月31日)
S100O6N3,78650,ピープル株式会社,四半期報告書－第46期第1四半期(令和4年1月21日－令和4年4月20日)
S100O2K6,66350,株式会社大日光・エンジニアリング,四半期報告書－第44期第1四半期(令和4年1月1日－令和4年3月31日)
S100O6AG,31720,ティーライフ株式会社,四半期報告書－第39期第3四半期(令和4年2月1日－令和4年4月30日)
S100O6OX,46230,株式会社アサヒペン,訂正有価証券報告書－第74期(平成31年4月1日－令和2年3月31日)
S100O6PS,46230,株式会社アサヒペン,訂正有価証券報告書－第75期(令和2年4月1日－令和3年3月31日)
S100O6QM,14430,技研ホールディングス株式会社,訂正有価証券報告書－第4期(令和2年4月1日－令和3年3月31日)
S100O77H,35580,株式会社ロコンド,訂正有価証券報告書－第12期(令和3年3月1日－令和4年2月28日)
S100O7B8,48130,株式会社ＡＣＣＥＳＳ,四半期報告書－第39期第1四半期(令和4年2月1日－令和4年4月30日)
S100O797,62670,ゼネラルパッカー株式会社,四半期報告書－第61期第3四半期(令和4年2月1日－令和4年4月30日)
S100O7E1,92620,株式会社シルバーライフ,四半期報告書－第15期第3四半期(令和3年8月1日－令和4年4月30日)
S100O7GB,46790,株式会社　田　谷,訂正四半期報告書－第48期第1四半期(令和3年4月1日－令和3年6月30日)
S100O7FR,46790,株式会社　田　谷,訂正四半期報告書－第48期第2四半期(令和3年7月1日－令和3年9月30日)
S100O7EZ,46790,株式会社　田　谷,訂正四半期報告書－第48期第3四半期(令和3年10月1日－令和3年12月31日)
S100O736,70640,株式会社ハウテレビジョン,四半期報告書－第13期第1四半期(令和4年2月1日－令和4年4月30日)
S100O6YR,83660,株式会社滋賀銀行,有価証券報告書－第135期(令和3年4月1日－令和4年3月31日)
S100O7A9,,鷹之台ゴルフ株式会社,有価証券報告書－第54期(令和3年4月1日－令和4年3月31日)
S100O7N7,86970,株式会社日本取引所グループ,有価証券報告書－第21期(令和3年4月1日－令和4年3月31日)
S100O7EA,97430,株式会社丹青社,四半期報告書－第65期第1四半期(令和4年2月1日－令和4年4月30日)
S100O7HT,80680,菱洋エレクトロ株式会社,四半期報告書－第63期第1四半期(令和4年2月1日－令和4年4月30日)
S100O7PY,98240,泉州電業株式会社,四半期報告書－第73期第2四半期(令和4年2月1日－令和4年4月30日)
S100O7LA,69730,協栄産業株式会社,訂正有価証券報告書－第87期(令和2年4月1日－令和3年3月31日)
S100O7RK,42380,ミライアル株式会社,四半期報告書－第55期第1四半期(令和4年2月1日－令和4年4月30日)
S100O7LL,40120,株式会社アクシス,訂正有価証券報告書－第31期(令和3年1月1日－令和3年12月31日)
S100O7RQ,40140,株式会社カラダノート,四半期報告書－第14期第3四半期(令和4年2月1日－令和4年4月30日)
S100O7GK,65350,株式会社アイモバイル,四半期報告書－第15期第3四半期(令和4年2月1日－令和4年4月30日)
S100O775,71960,株式会社Ｃａｓａ,四半期報告書－第10期第1四半期(令和4年2月1日－令和4年4月30日)
S100O70K,81540,加賀電子株式会社,訂正有価証券報告書－第49期(2016/04/01－2017/03/31)
S100O7II,81540,加賀電子株式会社,訂正有価証券報告書－第50期(平成29年4月1日－平成30年3月31日)
S100O7IJ,81540,加賀電子株式会社,訂正有価証券報告書－第51期(平成30年4月1日－平成31年3月31日)
S100O7IK,81540,加賀電子株式会社,訂正有価証券報告書－第52期(平成31年4月1日－令和2年3月31日)
S100O7IL,81540,加賀電子株式会社,訂正有価証券報告書－第53期(令和2年4月1日－令和3年3月31日)
S100O7G4,90360,東部ネットワーク株式会社,訂正四半期報告書－第109期第1四半期(令和3年4月1日－令和3年6月30日)
S100O7G7,90360,東部ネットワーク株式会社,訂正四半期報告書－第109期第2四半期(令和3年7月1日－令和3年9月30日)
S100O7G9,90360,東部ネットワーク株式会社,訂正四半期報告書－第109期第3四半期(令和3年10月1日－令和3年12月31日)
S100O7JA,,福井県観光開発株式会社,有価証券報告書－第63期(令和3年4月1日－令和4年3月31日)
S100O7O3,32460,株式会社コーセーアールイー,四半期報告書－第33期第1四半期(令和4年2月1日－令和4年4月30日)
S100O7I9,63690,トーヨーカネツ株式会社,訂正四半期報告書－第114期第1四半期(令和3年4月1日－令和3年6月30日)
S100O7XB,63690,トーヨーカネツ株式会社,訂正四半期報告書－第114期第2四半期(令和3年7月1日－令和3年9月30日)
S100O7XE,63690,トーヨーカネツ株式会社,訂正四半期報告書－第114期第3四半期(令和3年10月1日－令和3年12月31日)
S100O7XV,66540,不二電機工業株式会社,四半期報告書－第65期第1四半期(令和4年2月1日－令和4年4月30日)
S100O7MZ,78040,株式会社ビーアンドピー,四半期報告書－第37期第2四半期(令和4年2月1日－令和4年4月30日)
S100O6ZC,18730,株式会社日本ハウスホールディングス,四半期報告書－第54期第2四半期(令和4年2月1日－令和4年4月30日)
S100O6IE,39300,株式会社はてな,四半期報告書－第22期第3四半期(令和4年2月1日－令和4年4月30日)
S100O7LR,,株式会社京ヶ野ゴルフ倶楽部,有価証券報告書－第36期(令和3年3月21日－令和4年3月20日)
S100O4OP,72790,株式会社ハイレックスコーポレーション,四半期報告書－第79期第2四半期(令和4年2月1日－令和4年4月30日)
S100O7M2,88420,株式会社東京楽天地,四半期報告書－第124期第1四半期(令和4年2月1日－令和4年4月30日)
S100O80F,45990,株式会社ステムリム,四半期報告書－第17期第3四半期(令和4年2月1日－令和4年4月30日)
S100O7K2,59900,株式会社スーパーツール,有価証券報告書－第62期(令和3年3月16日－令和4年3月15日)
S100O7UA,21630,株式会社アルトナー,四半期報告書－第61期第1四半期(令和4年2月1日－令和4年4月30日)
S100O7TS,61840,株式会社鎌倉新書,四半期報告書－第39期第1四半期(令和4年2月1日－令和4年4月30日)
S100O7P8,26950,くら寿司株式会社,四半期報告書－第27期第2四半期(令和4年2月1日－令和4年4月30日)
S100O7RH,36620,株式会社エイチーム,四半期報告書－第23期第3四半期(令和4年2月1日－令和4年4月30日)
S100O7TN,60400,日本スキー場開発株式会社,四半期報告書－第17期第3四半期(令和4年2月1日－令和4年4月30日)
S100O819,40750,ブレインズテクノロジー株式会社,四半期報告書－第14期第3四半期(令和4年2月1日－令和4年4月30日)
S100O7WT,76920,株式会社アースインフィニティ,四半期報告書－第21期第3四半期(令和4年2月1日－令和4年4月30日)
S100O83S,92420,メディア総研株式会社,四半期報告書－第31期第3四半期(令和4年2月1日－令和4年4月30日)
S100O7UP,39740,株式会社ティビィシィ・スキヤツト,四半期報告書－第55期第2四半期(令和4年2月1日－令和4年4月30日)
