"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"2645","20707","-170","32","8","647.09"
"2646","132","-","-","-","-"
"2647","20","-290","-","-","-"
"2648","1050","10","-","-","-"
"2649","1000","1000","-","-","-"
"2836","672","-57","-","-","-"
"2837","8","-7","-","-","-"
"2838","69","-64","-","-","-"
"2839","560","133","-","-","-"
"2840","715","-11","369","-107","1.94"
"2841","18858","-1665","704","207","26.79"
"2842","23463","-1151","1345","358","17.44"
"2843","160","-190","-","-","-"
"2844","10","-","-","-","-"
"2845","231200","7250","24480","-10520","9.44"
"2846","21770","220","8800","-7740","2.47"
"2847","202","-6","-","-","-"
"2848","4","-4","-","-","-"
"2849","785","-24","25","-","31.4"
"2850","-","-","-","-","-"
"2851","560","360","550","50","1.02"
"2852","140","100","-","-","-"
"2853","-","-","-","-","-"
"2854","1297","-1466","310","300","4.18"
"2855","312","298","10","-2","31.2"
"2856","125620","1550","-","-","-"
"2857","540","10","-","-","-"
"2858","6154","4941","1043","1043","5.9"
"2859","4640","-","8800","490","0.53"
"2860","160","-10","10","10","16"
"2861","-","-","-","-","-"
"2862","-","-","-","-","-"
"2863","-","-","-","-","-"
"2864","211","-11","-","-","-"
"2865","103112","-16537","18","18","5728.44"
"2866","144365","-8055","81","26","1782.28"
"2867","3148","137","13","-3000","242.15"
"2868","48394","-879","-","-20","-"
"2869","35475","3534","-","-","-"
"2870","19453","3759","-","-","-"
