"SC","信用買残高","信用買残高 前週比","信用売残高","信用売残高 前週比","貸借倍率"
"2388","2199600","425300","-","-3000","-"
"2389","624100","-218300","35000","-3100","17.83"
"2391","7800","100","-","-","-"
"2393","27500","800","-","-","-"
"2395","1549300","44700","251500","-20800","6.16"
"2397","632600","-9700","-","-","-"
"2402","29400","-700","-","-","-"
"2404","284600","13900","115200","-7300","2.47"
"2408","61700","-400","-","-","-"
"2410","366300","12400","3800","-1500","96.39"
"2411","303700","-30200","36200","11000","8.39"
"2412","613500","-83700","105900","-9300","5.79"
"2413","2882400","-346500","308400","44700","9.35"
"2415","138200","-500","-","-","-"
"2418","673400","10600","41400","-29100","16.27"
"2424","338600","83400","600","-600","564.33"
"2425","45500","-3800","-","-","-"
"2427","1638600","-184000","117700","7600","13.92"
"2428","781700","-2700","24100","-1000","32.44"
"2429","125700","17000","2600","300","48.35"
"2432","294800","11500","116200","1100","2.54"
"2433","46300","11400","235500","6800","0.2"
"2435","1085600","-8400","153200","-10000","7.09"
"2436","271600","-14400","-","-","-"
"2437","1670100","31600","-","-","-"
"2438","1018000","89000","171500","-2900","5.94"
"2440","1268700","-343300","558200","-33600","2.27"
"2445","187600","-3200","14800","2500","12.68"
"2449","50300","-11400","-","-","-"
"2453","175300","22000","5600","-4300","31.3"
"2454","436500","20800","-","-","-"
"2459","317400","-43300","-","-","-"
"2461","362700","20400","50000","-3200","7.25"
"2462","196900","-24200","82600","-1600","2.38"
"2464","663900","-5800","1600","-","414.94"
"2468","371600","3300","4400","1300","84.45"
"2469","55900","-800","-","-","-"
"2471","2066500","-29600","62600","-5400","33.01"
"2475","14400","400","2100","-","6.86"
"2477","108200","-900","5500","1300","19.67"
"2479","848400","49700","-","-","-"
"2480","20900","1800","-","-","-"
"2481","31900","2500","7600","200","4.2"
"2483","139200","-600","-","-","-"
"2484","1734100","-100900","2662200","-169100","0.65"
"2485","97400","1200","1500","-300","64.93"
"2487","2300","300","4300","800","0.53"
"2488","902900","-17000","500","-2400","1805.8"
"2489","745500","25000","98700","8900","7.55"
"2491","462000","900","69800","-1000","6.62"
"2492","1718700","-643300","469000","83400","3.66"
"2493","18100","500","-","-","-"
"2497","364700","11400","22400","600","16.28"
"2498","108800","2900","-","-","-"
"2499","88900","6100","-","-","-"
"2501","50400","2400","199700","-20100","0.25"
"2502","226800","8900","167400","-7200","1.35"
"2503","709300","-38700","86700","-13300","8.18"
"2531","95400","-36300","127500","4000","0.75"
"2533","652600","-18800","157300","-6200","4.15"
"2540","15800","-4600","3000","600","5.27"
"2573","5300","-300","-","-","-"
"2579","632200","-25200","93600","15800","6.75"
"2585","45600","-20500","5400","500","8.44"
"2586","1886000","-57200","-","-","-"
"2587","26700","3600","24000","5400","1.11"
"2588","111900","-2700","-","-","-"
"2590","14900","1700","53200","2600","0.28"
"2593","496500","129000","62400","-6100","7.96"
"2594","14200","-1200","15000","400","0.95"
"2597","6600","1500","-","-","-"
"2599","26400","-2000","6700","-1400","3.94"
"2602","37400","300","1600","-100","23.38"
"2607","85700","-11700","45300","-1000","1.89"
"2612","7800","800","-","-","-"
"2613","63500","1000","12000","800","5.29"
"2651","29700","-900","121700","-3300","0.24"
"2652","463700","-53500","154100","-4800","3.01"
"2653","13400","800","-","-","-"
"2654","123400","18400","-","-","-"
"2656","1636600","-37000","-","-300","-"
"2659","6200","100","29200","-3300","0.21"
"2664","23300","2800","8400","400","2.77"
"2666","1065100","20800","2000","-","532.55"
"2667","4208900","-14200","640300","280700","6.57"
"2668","12400","-400","-","-","-"
"2669","5900","400","13000","-100","0.45"
"2670","23100","1300","45500","900","0.51"
"2673","723600","3000","-","-","-"
"2674","114100","-22100","8800","400","12.97"
"2676","51400","-5000","8700","1200","5.91"
"2678","46200","-19800","86900","4500","0.53"
"2681","927400","-37500","63000","-18800","14.72"
"2683","17400","-900","-","-","-"
"2685","103900","-4600","130000","1700","0.8"
"2686","67800","-1800","43300","-","1.57"
"2687","123400","-7700","7300","-1200","16.9"
"2689","30900","7500","145600","60000","0.21"
"2692","8000","300","100","-100","80"
"2693","460000","11300","-","-","-"
"2694","311100","900","20900","200","14.89"
"2695","194400","5000","90200","-11500","2.16"
"2698","25200","-1000","2300","-","10.96"
"2700","9200","-1800","-","-","-"
"2702","299500","17700","6530500","1687800","0.05"
"2705","19900","-1100","-","-","-"
"2706","83100","39100","-","-","-"
"2708","198700","-1600","-","-","-"
"2715","142000","16900","7600","-","18.68"
"2721","1207700","-15900","-","-","-"
"2722","161800","-7100","69900","-10900","2.31"
"2726","146800","-37500","78100","-36900","1.88"
"2730","163800","-37700","91400","10800","1.79"
"2733","27500","-5900","5400","400","5.09"
"2734","28200","-1800","3300","300","8.55"
"2735","45100","4400","28700","-200","1.57"
"2736","13000","1200","-","-","-"
"2737","41600","1200","2500","-100","16.64"
"2742","34400","-500","2200","800","15.64"
"2743","2620500","319400","-","-","-"
"2747","4700","-200","-","-","-"
"2749","2203800","724900","1772100","403800","1.24"
"2750","101000","-8100","-","-","-"
"2751","24900","-3400","28000","-7800","0.89"
"2752","99300","15100","1313900","107800","0.08"
"2753","20900","-300","1700","-300","12.29"
"2754","24800","-200","-","-","-"
"2760","178800","23100","71800","-2400","2.49"
"2762","1117100","-1900","-","-","-"
"2763","37900","-1300","4800","-500","7.9"
"2764","2223500","-91100","100","-","22235"
"2767","2107600","165000","59200","1900","35.6"
"2768","1252800","9100","301000","13200","4.16"
"2769","34200","3200","-","-","-"
"2776","5573500","-95300","-","-","-"
"2778","1452000","11500","8900","1500","163.15"
"2780","355700","-16300","5500","-500","64.67"
"2782","225400","14900","71500","-7100","3.15"
"2784","39700","1900","225300","5000","0.18"
"2788","1547100","-478200","-","-100","-"
"2789","9600","-100","-","-","-"
"2790","51400","2900","-","-","-"
"2791","19700","-5200","17100","5500","1.15"
"2792","202800","500","36600","-10800","5.54"
"2795","3700","-","-","-","-"
"2796","18400","500","500","-","36.8"
"2798","2400","800","-","-","-"
"2801","65200","-18800","98600","-1000","0.66"
"2802","307900","-119400","471600","6800","0.65"
"2804","5600","-1900","102400","-1000","0.05"
"2805","10300","700","-","-","-"
"2806","18000","-2100","-","-","-"
"2809","79700","-33300","455800","4700","0.17"
"2810","44400","-500","55200","-3300","0.8"
"2811","37000","700","518800","52000","0.07"
"2812","34400","3800","-","-","-"
"2813","33000","1100","-","-","-"
"2814","46700","100","-","-","-"
"2815","20900","300","5900","300","3.54"
"2816","3900","100","1200","100","3.25"
"2818","900","-900","2000","100","0.45"
"2819","5600","-200","400","-200","14"
"2820","153700","6100","-","-","-"
"2830","13500","600","-","-","-"
"2831","6500","4400","-","-","-"
"2871","59500","4900","37600","-1800","1.58"
"2872","70900","-1100","-","-","-"
"2874","26800","1700","165500","600","0.16"
"2875","154900","-5000","43900","1000","3.53"
"2876","28900","800","-","-","-"
"2877","6100","400","-","-","-"
"2882","39100","-12700","37000","5100","1.06"
"2883","23000","2300","-","-","-"
"2884","585000","-2600","137000","500","4.27"
"2892","94000","2100","-","-","-"
"2894","67000","9800","-","-","-"
"2897","123400","-3400","90600","200","1.36"
"2899","9800","-2400","9600","-2700","1.02"
"2901","1201000","-120800","-","-","-"
"2903","255000","2300","-","-","-"
"2904","24000","-3600","45500","14600","0.53"
"2907","31900","1700","1000","-","31.9"
"2908","7500","-100","33400","700","0.22"
"2910","37500","-8700","12100","-11600","3.1"
"2911","1600","-","-","-","-"
"2914","4574200","304700","713700","8400","6.41"
"2915","81600","8600","24700","600","3.3"
"2916","5600","-600","-","-","-"
"2917","31400","1400","-","-","-"
"2918","29700","900","42900","-7900","0.69"
"2922","7300","-700","5900","1200","1.24"
"2923","4600","1100","-","-","-"
"2924","50900","-500","3100","2000","16.42"
"2926","1051800","-110100","7000","-500","150.26"
"2927","481500","5000","-","-","-"
"2929","1360900","-31300","890000","-75200","1.53"
"2930","2314400","-88800","1006000","-20000","2.3"
"2931","2396300","-118800","2289400","-71700","1.05"
"2932","23600","-3700","-","-","-"
"2933","134200","12200","7400","1100","18.14"
"2934","97400","2100","-","-","-"
"2935","34300","2400","500","-","68.6"
"2936","1142700","400","482800","23400","2.37"
"2937","281800","6900","100","-","2818"
"2961","5000","-500","-","-","-"
"2970","529300","-7300","-","-","-"
"2975","341900","78500","7400","-400","46.2"
"2978","61100","9200","-","-","-"
"2980","280000","-127400","241200","93600","1.16"
"2981","139400","3200","-","-","-"
"2982","1467900","197400","131500","-22100","11.16"
"2983","107200","-8600","-","-","-"
"2984","182300","5300","800","-","227.88"
"2986","227800","7200","18000","-4600","12.66"
"2987","731600","55800","-","-","-"
"2991","148600","13700","-","-200","-"
"2993","75300","2300","-","-","-"
"2997","142000","3000","-","-","-"
"2998","208900","-53500","-","-","-"
"2999","416800","-29300","-","-","-"
"3001","112900","-1000","3000","1500","37.63"
"3002","22500","2600","3300","100","6.82"
"3003","731800","-33000","1260200","17400","0.58"
"3004","100300","-3200","900","-","111.44"
"3010","649500","11900","-","-","-"
"3011","104600","-24400","-","-","-"
"3020","159200","6500","-","-","-"
"3021","132800","-4000","-","-","-"
"3023","54000","-6200","6500","-","8.31"
"3024","37800","-2000","-","-","-"
"3028","84400","6000","968700","132100","0.09"
"3030","439700","-27500","2100","-","209.38"
"3031","1313200","73200","75000","21600","17.51"
"3034","1588500","-5100","126700","-33600","12.54"
"3035","111300","-3500","32500","700","3.42"
"3036","658400","13000","6100","700","107.93"
"3038","742000","355700","294400","-46600","2.52"
"3040","189100","-29500","200","200","945.5"
"3041","400100","60000","252700","-17100","1.58"
"3042","391200","-54200","39100","-2000","10.01"
"3045","21600","-","-","-","-"
"3046","371300","100","136600","27200","2.72"
"3048","549600","-23100","132800","9500","4.14"
"3050","129100","12000","136200","-13500","0.95"
"3053","2365600","112300","-","-","-"
"3054","31800","700","-","-","-"
"3058","800","100","3700","-","0.22"
"3059","2300","600","2800","-","0.82"
"3063","40700","2700","39300","12300","1.04"
"3064","1289700","443500","151500","-45200","8.51"
"3065","5500","600","-","-","-"
"3067","44400","3200","21600","200","2.06"
"3068","13800","-400","-","-","-"
"3069","104700","14800","10600","1700","9.88"
"3070","92300","100","-","-","-"
"3071","695500","17400","-","-700","-"
"3073","144000","15500","2200","-500","65.45"
"3075","52000","7400","-","-","-"
"3076","28700","-1800","2500","-100","11.48"
"3077","12200","600","-","-","-"
"3079","122400","4000","2000","-200","61.2"
"3080","57000","2700","-","-","-"
"3082","50100","-1400","111800","900","0.45"
"3083","1115200","121600","-","-","-"
"3085","39500","3900","993000","45600","0.04"
"3086","648300","-65400","157000","-9900","4.13"
"3087","60300","6600","37500","-11500","1.61"
"3088","48600","-10300","103100","-2900","0.47"
"3089","47500","11500","1400","100","33.93"
"3091","29700","2000","435800","4400","0.07"
"3092","333600","-68900","182100","12300","1.83"
"3093","691600","11300","494400","-35300","1.4"
"3094","198900","-5300","-","-","-"
"3096","6300","-900","-","-","-"
"3097","333700","-9900","1771700","374000","0.19"
"3099","1660000","-391500","330600","33100","5.02"
"3101","699000","-137200","105600","3500","6.62"
"3103","2253700","-234300","260400","105300","8.65"
"3104","200700","-5100","3100","-200","64.74"
"3105","334500","-123400","48400","12700","6.91"
"3106","293800","3100","400","-500","734.5"
"3107","72200","18400","142100","-12600","0.51"
"3109","413900","-11000","110700","-1500","3.74"
"3110","73400","-33300","191100","-10800","0.38"
"3111","311900","-54700","-","-","-"
"3113","1215700","155300","-","-","-"
"3116","56900","-3800","93500","16400","0.61"
"3121","1346000","-10100","-","-","-"
"3123","39200","14900","-","-","-"
"3131","126200","3500","-","-","-"
"3132","1569500","399200","88200","25300","17.79"
"3133","6045200","333300","43400","40100","139.29"
"3134","232800","115600","104000","49500","2.24"
"3135","164200","-3100","-","-","-"
"3137","154100","-5200","101900","-2100","1.51"
"3138","150800","400","-","-","-"
"3139","92000","-4300","1400","-","65.71"
"3140","86900","-5700","186300","-","0.47"
"3141","216900","46700","52400","-2900","4.14"
"3143","126200","7200","-","-","-"
"3148","6900","-3700","18300","200","0.38"
"3150","142400","34200","36100","100","3.94"
"3151","67400","-12100","2500","-","26.96"
"3153","8000","800","8900","1200","0.9"
"3154","73700","-71500","418800","-57600","0.18"
"3156","40100","5900","4900","100","8.18"
"3157","47300","-1400","100","-","473"
"3159","166200","-15200","20500","2000","8.11"
"3160","85100","6700","98200","900","0.87"
"3161","209900","13700","-","-","-"
"3166","16600","800","3600","300","4.61"
"3167","26600","-6500","108300","-7700","0.25"
"3168","115100","-3100","17900","200","6.43"
"3169","256100","1500","800","-","320.12"
"3172","28800","5700","4400","-1500","6.55"
"3173","20800","900","-","-","-"
"3174","5800","-","-","-","-"
"3175","80100","2800","3200","-","25.03"
"3176","111100","-5500","3000","1500","37.03"
"3177","30400","-400","-","-","-"
"3178","43100","3400","40900","100","1.05"
"3179","640800","-84600","22700","4200","28.23"
"3180","34200","-22900","106500","57100","0.32"
"3181","368900","-21400","500","500","737.8"
"3182","471100","-77600","137100","-7400","3.44"
"3183","20100","-2300","2800","700","7.18"
"3184","65800","-300","-","-","-"
"3185","272400","-37000","-","-","-"
"3186","285500","-96700","800400","-41600","0.36"
"3187","939800","19100","143400","-18000","6.55"
"3189","282200","1000","19300","-700","14.62"
"3190","13900","-2900","-","-","-"
"3191","111900","-8700","5221400","2134000","0.02"
"3192","474700","-22100","-","-","-"
"3193","80400","-119500","226200","159400","0.36"
"3195","282700","4200","37300","14200","7.58"
"3196","37200","5800","435300","28800","0.09"
"3197","556500","16700","11626300","1078400","0.05"
"3198","64700","-1900","473500","17500","0.14"
"3199","81100","1300","3600","800","22.53"
"3201","21800","800","10600","-2900","2.06"
"3202","2062200","-49000","400","-","5155.5"
"3204","242100","-4300","8000","-700","30.26"
"3205","637700","44200","-","-","-"
"3221","105800","300","7200","-200","14.69"
"3222","46900","4700","203400","100","0.23"
"3223","100200","7000","-","-","-"
"3224","22300","-2400","-","-","-"
"3228","150000","3400","46600","-2100","3.22"
"3231","51100","-3100","104800","-4600","0.49"
"3232","57100","900","56400","-7700","1.01"
"3236","1928500","-1800","-","-","-"
"3237","2863700","9000","-","-","-"
"3238","552000","5200","-","-","-"
"3241","50400","1200","200","-","252"
"3242","288300","6800","133600","13500","2.16"
"3244","318100","1600","23100","-700","13.77"
"3245","388600","18900","84300","-7200","4.61"
"3246","164600","-11200","-","-200","-"
"3248","172600","1700","-","-","-"
"3252","30900","-7000","843300","19500","0.04"
"3254","80500","-1000","21300","800","3.78"
"3261","35300","4200","-","-","-"
"3264","1426500","-24800","-","-","-"
"3266","2119400","-71600","-","-","-"
"3267","81600","-8400","-","-","-"
"3271","1164500","-20900","31300","1100","37.2"
"3275","47400","-2000","-","-","-"
"3276","236400","-9100","7700","-200","30.7"
"3277","91300","-1200","21600","12500","4.23"
"3280","21200","2600","2500","1600","8.48"
"3284","607800","7100","33300","-4400","18.25"
"3286","144700","45700","-","-","-"
"3288","126700","6100","125700","1700","1.01"
"3289","815500","58300","350400","31300","2.33"
"3291","43700","5300","321300","100","0.14"
"3293","161400","700","-","-","-"
"3294","119800","17500","2600","-900","46.08"
"3297","17000","-1300","-","-","-"
"3299","207100","31400","89600","27300","2.31"
"3300","391700","-2400","-","-","-"
"3302","15700","400","4400","700","3.57"
"3306","117100","5900","-","-","-"
"3315","5979100","-207700","193700","41000","30.87"
"3316","26100","2400","-","-","-"
"3317","8800","-100","-","-","-"
"3319","609200","-15700","219400","2400","2.78"
"3320","90500","39700","30800","400","2.94"
"3321","311300","-66800","8200","-1400","37.96"
"3322","632200","-100","-","-","-"
"3323","6043300","1075200","-","-","-"
"3326","91100","1300","-","-","-"
"3328","1316000","-15400","41900","3800","31.41"
"3329","21300","1300","11500","-1000","1.85"
"3333","228200","2600","7600","3000","30.03"
